item_code,item_description,MRP,BP,MOQ
1SDA072197R1,E1.2N 1250 Ekip G Touch LSIG 3p WMP,253190,0,0
1SDA072199R1,E1.2N 1250 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072200R1,E1.2N 1250 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072231R1,E1.2N 1600 Ekip Dip LI 3p WMP,261620,0,0
1SDA072233R1,E1.2N 1600 Ekip Dip LSIG 3p WMP,271620,0,0
1SDA072234R1,E1.2N 1600 Ekip Touch LI 3p WMP,282450,0,0
1SDA072236R1,E1.2N 1600 Ekip Touch LSIG 3p WMP,290450,0,0
1SDA072237R1,E1.2N 1600 Ekip G Touch LSIG 3p WMP,292950,0,0
1SDA072239R1,E1.2N 1600 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072240R1,E1.2N 1600 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072671R1,E1.2N 250 Ekip Dip LI 4p WMP,218530,0,0
1SDA072673R1,E1.2N 250 Ekip Dip LSIG 4p WMP,228530,0,0
1SDA072674R1,E1.2N 250 Ekip Touch LI 4p WMP,245250,0,0
1SDA072676R1,E1.2N 250 Ekip Touch LSIG 4p WMP,253250,0,0
1SDA072677R1,E1.2N 250 Ekip G Touch LSIG 4p WMP,255750,0,0
1SDA072679R1,E1.2N 250 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072680R1,E1.2N 250 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA072701R1,E1.2N 630 Ekip Dip LI 4p WMP,207610,0,0
1SDA072703R1,E1.2N 630 Ekip Dip LSIG 4p WMP,217110,0,0
1SDA072704R1,E1.2N 630 Ekip Touch LI 4p WMP,232590,0,0
1SDA072706R1,E1.2N 630 Ekip Touch LSIG 4p WMP,240590,0,0
1SDA072707R1,E1.2N 630 Ekip G Touch LSIG 4p WMP,243090,0,0
1SDA072709R1,E1.2N 630 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072710R1,E1.2N 630 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA072741R1,E1.2N 800 Ekip Dip LI 4p WMP,218530,0,0
1SDA072743R1,E1.2N 800 Ekip Dip LSIG 4p WMP,228530,0,0
1SDA072744R1,E1.2N 800 Ekip Touch LI 4p WMP,245250,0,0
1SDA072746R1,E1.2N 800 Ekip Touch LSIG 4p WMP,253250,0,0
1SDA072747R1,E1.2N 800 Ekip G Touch LSIG 4p WMP,255750,0,0
1SDA072749R1,E1.2N 800 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072750R1,E1.2N 800 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA072781R1,E1.2N 1000 Ekip Dip LI 4p WMP,235090,0,0
1SDA072783R1,E1.2N 1000 Ekip Dip LSIG 4p WMP,245090,0,0
1SDA072784R1,E1.2N 1000 Ekip Touch LI 4p WMP,262040,0,0
1SDA072786R1,E1.2N 1000 Ekip Touch LSIG 4p WMP,270040,0,0
1SDA072787R1,E1.2N 1000 Ekip G Touch LSIG 4p WMP,272540,0,0
1SDA072789R1,E1.2N 1000 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072790R1,E1.2N 1000 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA072821R1,E1.2N 1250 Ekip Dip LI 4p WMP,270760,0,0
1SDA072823R1,E1.2N 1250 Ekip Dip LSIG 4p WMP,280760,0,0
1SDA072824R1,E1.2N 1250 Ekip Touch LI 4p WMP,323500,0,0
1SDA072826R1,E1.2N 1250 Ekip Touch LSIG 4p WMP,331500,0,0
1SDA072827R1,E1.2N 1250 Ekip G Touch LSIG 4p WMP,334000,0,0
1SDA072829R1,E1.2N 1250 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072830R1,E1.2N 1250 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA072861R1,E1.2N 1600 Ekip Dip LI 4p WMP,312670,0,0
1SDA072863R1,E1.2N 1600 Ekip Dip LSIG 4p WMP,322670,0,0
1SDA072864R1,E1.2N 1600 Ekip Touch LI 4p WMP,340080,0,0
1SDA072866R1,E1.2N 1600 Ekip Touch LSIG 4p WMP,348080,0,0
1SDA072867R1,E1.2N 1600 Ekip G Touch LSIG 4p WMP,350580,0,0
1SDA072869R1,E1.2N 1600 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072870R1,E1.2N 1600 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA073391R1,E1.2N/MS 250 3p F F,173600,0,0
1SDA073393R1,E1.2N/MS 630 3p F F,164020,0,0
1SDA073395R1,E1.2N/MS 800 3p F F,173600,0,0
1SDA073397R1,E1.2N/MS 1000 3p F F,180780,0,0
1SDA073399R1,E1.2N/MS 1250 3p F F,205030,0,0
1SDA073401R1,E1.2N/MS 1600 3p F F,247010,0,0
1SDA073430R1,E1.2N/MS 250 4p F F,221860,0,0
1SDA073432R1,E1.2N/MS 630 4p F F,209870,0,0
1SDA073434R1,E1.2N/MS 800 4p F F,221860,0,0
1SDA073436R1,E1.2N/MS 1000 4p F F,234130,0,0
1SDA073438R1,E1.2N/MS 1250 4p F F,261570,0,0
1SDA073440R1,E1.2N/MS 1600 4p F F,300080,0,0
1SDA073475R1,E1.2N/MS 250 3p WMP,159060,0,0
1SDA073477R1,E1.2N/MS 630 3p WMP,150210,0,0
1SDA073479R1,E1.2N/MS 800 3p WMP,159060,0,0
1SDA073481R1,E1.2N/MS 1000 3p WMP,173090,0,0
1SDA073483R1,E1.2N/MS 1250 3p WMP,203330,0,0
1SDA073485R1,E1.2N/MS 1600 3p WMP,243620,0,0
1SDA073514R1,E1.2N/MS 250 4p WMP,200530,0,0
1SDA073516R1,E1.2N/MS 630 4p WMP,189610,0,0
1SDA073518R1,E1.2N/MS 800 4p WMP,200530,0,0
1SDA073520R1,E1.2N/MS 1000 4p WMP,217090,0,0
1SDA073522R1,E1.2N/MS 1250 4p WMP,252760,0,0
1SDA073524R1,E1.2N/MS 1600 4p WMP,294670,0,0
1SDA070731R1,E1.2L 630 Ekip Dip LI 3p F F,0,0,0
1SDA070733R1,E1.2L 630 Ekip Dip LSIG 3p F F,0,0,0
1SDA070734R1,E1.2L 630 Ekip Touch LI 3p F F,0,0,0
1SDA070736R1,E1.2L 630 Ekip Touch LSIG 3p F F,0,0,0
1SDA070737R1,E1.2L 630 Ekip G Touch LSIG 3p F F,0,0,0
1SDA070739R1,E1.2L 630 Ekip Hi-Touch LSIG 3p F F,0,0,0
1SDA070740R1,E1.2L 630 Ekip G Hi-Touch LSIG 3p F F,0,0,0
1SDA070771R1,E1.2L 800 Ekip Dip LI 3p F F,0,0,0
1SDA070773R1,E1.2L 800 Ekip Dip LSIG 3p F F,0,0,0
1SDA070774R1,E1.2L 800 Ekip Touch LI 3p F F,0,0,0
1SDA070776R1,E1.2L 800 Ekip Touch LSIG 3p F F,0,0,0
1SDA070777R1,E1.2L 800 Ekip G Touch LSIG 3p F F,0,0,0
1SDA070779R1,E1.2L 800 Ekip Hi-Touch LSIG 3p F F,0,0,0
1SDA070780R1,E1.2L 800 Ekip G Hi-Touch LSIG 3p F F,0,0,0
1SDA070811R1,E1.2L 1000 Ekip Dip LI 3p F F,0,0,0
1SDA070813R1,E1.2L 1000 Ekip Dip LSIG 3p F F,0,0,0
1SDA070814R1,E1.2L 1000 Ekip Touch LI 3p F F,0,0,0
1SDA070816R1,E1.2L 1000 Ekip Touch LSIG 3p F F,0,0,0
1SDA070817R1,E1.2L 1000 Ekip G Touch LSIG 3p F F,0,0,0
1SDA070819R1,E1.2L 1000 Ekip Hi-Touch LSIG 3p F F,0,0,0
1SDA070820R1,E1.2L 1000 Ekip G Hi-Touch LSIG 3p F F,0,0,0
1SDA070851R1,E1.2L 1250 Ekip Dip LI 3p F F,0,0,0
1SDA070853R1,E1.2L 1250 Ekip Dip LSIG 3p F F,0,0,0
1SDA070854R1,E1.2L 1250 Ekip Touch LI 3p F F,0,0,0
1SDA070856R1,E1.2L 1250 Ekip Touch LSIG 3p F F,0,0,0
1SDA070857R1,E1.2L 1250 Ekip G Touch LSIG 3p F F,0,0,0
1SDA070859R1,E1.2L 1250 Ekip Hi-Touch LSIG 3p F F,0,0,0
1SDA070860R1,E1.2L 1250 Ekip G Hi-Touch LSIG 3p F F,0,0,0
1SDA071361R1,E1.2L 630 Ekip Dip LI 4p F F,0,0,0
1SDA071363R1,E1.2L 630 Ekip Dip LSIG 4p F F,0,0,0
1SDA071364R1,E1.2L 630 Ekip Touch LI 4p F F,0,0,0
1SDA071366R1,E1.2L 630 Ekip Touch LSIG 4p F F,0,0,0
1SDA071367R1,E1.2L 630 Ekip G Touch LSIG 4p F F,0,0,0
1SDA071369R1,E1.2L 630 Ekip Hi-Touch LSIG 4p F F,0,0,0
1SDA071370R1,E1.2L 630 Ekip G Hi-Touch LSIG 4p F F,0,0,0
1SDA071401R1,E1.2L 800 Ekip Dip LI 4p F F,0,0,0
1SDA071403R1,E1.2L 800 Ekip Dip LSIG 4p F F,0,0,0
1SDA071404R1,E1.2L 800 Ekip Touch LI 4p F F,0,0,0
1SDA071406R1,E1.2L 800 Ekip Touch LSIG 4p F F,0,0,0
1SDA071407R1,E1.2L 800 Ekip G Touch LSIG 4p F F,0,0,0
1SDA071409R1,E1.2L 800 Ekip Hi-Touch LSIG 4p F F,0,0,0
1SDA071410R1,E1.2L 800 Ekip G Hi-Touch LSIG 4p F F,0,0,0
1SDA071441R1,E1.2L 1000 Ekip Dip LI 4p F F,0,0,0
1SDA071443R1,E1.2L 1000 Ekip Dip LSIG 4p F F,0,0,0
1SDA071444R1,E1.2L 1000 Ekip Touch LI 4p F F,0,0,0
1SDA071446R1,E1.2L 1000 Ekip Touch LSIG 4p F F,0,0,0
1SDA071447R1,E1.2L 1000 Ekip G Touch LSIG 4p F F,0,0,0
1SDA071449R1,E1.2L 1000 Ekip Hi-Touch LSIG 4p F F,0,0,0
1SDA071450R1,E1.2L 1000 Ekip G Hi-Touch LSIG 4p F F,0,0,0
1SDA071481R1,E1.2L 1250 Ekip Dip LI 4p F F,0,0,0
1SDA071483R1,E1.2L 1250 Ekip Dip LSIG 4p F F,0,0,0
1SDA071484R1,E1.2L 1250 Ekip Touch LI 4p F F,0,0,0
1SDA071486R1,E1.2L 1250 Ekip Touch LSIG 4p F F,0,0,0
1SDA071487R1,E1.2L 1250 Ekip G Touch LSIG 4p F F,0,0,0
1SDA071489R1,E1.2L 1250 Ekip Hi-Touch LSIG 4p F F,0,0,0
1SDA071490R1,E1.2L 1250 Ekip G Hi-Touch LSIG 4p F F,0,0,0
1SDA072081R1,E1.2L 630 Ekip Dip LI 3p WMP,0,0,0
1SDA072083R1,E1.2L 630 Ekip Dip LSIG 3p WMP,0,0,0
1SDA072084R1,E1.2L 630 Ekip Touch LI 3p WMP,0,0,0
1SDA072086R1,E1.2L 630 Ekip Touch LSIG 3p WMP,0,0,0
1SDA072087R1,E1.2L 630 Ekip G Touch LSIG 3p WMP,0,0,0
1SDA072089R1,E1.2L 630 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072090R1,E1.2L 630 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072121R1,E1.2L 800 Ekip Dip LI 3p WMP,0,0,0
1SDA072123R1,E1.2L 800 Ekip Dip LSIG 3p WMP,0,0,0
1SDA072124R1,E1.2L 800 Ekip Touch LI 3p WMP,0,0,0
1SDA072126R1,E1.2L 800 Ekip Touch LSIG 3p WMP,0,0,0
1SDA072127R1,E1.2L 800 Ekip G Touch LSIG 3p WMP,0,0,0
1SDA072129R1,E1.2L 800 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072130R1,E1.2L 800 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072161R1,E1.2L 1000 Ekip Dip LI 3p WMP,0,0,0
1SDA072163R1,E1.2L 1000 Ekip Dip LSIG 3p WMP,0,0,0
1SDA072164R1,E1.2L 1000 Ekip Touch LI 3p WMP,0,0,0
1SDA072166R1,E1.2L 1000 Ekip Touch LSIG 3p WMP,0,0,0
1SDA072167R1,E1.2L 1000 Ekip G Touch LSIG 3p WMP,0,0,0
1SDA072169R1,E1.2L 1000 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072170R1,E1.2L 1000 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072201R1,E1.2L 1250 Ekip Dip LI 3p WMP,0,0,0
1SDA072203R1,E1.2L 1250 Ekip Dip LSIG 3p WMP,0,0,0
1SDA072204R1,E1.2L 1250 Ekip Touch LI 3p WMP,0,0,0
1SDA072206R1,E1.2L 1250 Ekip Touch LSIG 3p WMP,0,0,0
1SDA072207R1,E1.2L 1250 Ekip G Touch LSIG 3p WMP,0,0,0
1SDA072209R1,E1.2L 1250 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072210R1,E1.2L 1250 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072711R1,E1.2L 630 Ekip Dip LI 4p WMP,0,0,0
1SDA072713R1,E1.2L 630 Ekip Dip LSIG 4p WMP,0,0,0
1SDA072714R1,E1.2L 630 Ekip Touch LI 4p WMP,0,0,0
1SDA072716R1,E1.2L 630 Ekip Touch LSIG 4p WMP,0,0,0
1SDA072717R1,E1.2L 630 Ekip G Touch LSIG 4p WMP,0,0,0
1SDA072719R1,E1.2L 630 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072720R1,E1.2L 630 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA072751R1,E1.2L 800 Ekip Dip LI 4p WMP,0,0,0
1SDA072753R1,E1.2L 800 Ekip Dip LSIG 4p WMP,0,0,0
1SDA072754R1,E1.2L 800 Ekip Touch LI 4p WMP,0,0,0
1SDA072756R1,E1.2L 800 Ekip Touch LSIG 4p WMP,0,0,0
1SDA072757R1,E1.2L 800 Ekip G Touch LSIG 4p WMP,0,0,0
1SDA072759R1,E1.2L 800 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072760R1,E1.2L 800 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA072791R1,E1.2L 1000 Ekip Dip LI 4p WMP,0,0,0
1SDA072793R1,E1.2L 1000 Ekip Dip LSIG 4p WMP,0,0,0
1SDA072794R1,E1.2L 1000 Ekip Touch LI 4p WMP,0,0,0
1SDA072796R1,E1.2L 1000 Ekip Touch LSIG 4p WMP,0,0,0
1SDA072797R1,E1.2L 1000 Ekip G Touch LSIG 4p WMP,0,0,0
1SDA072799R1,E1.2L 1000 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072800R1,E1.2L 1000 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA072831R1,E1.2L 1250 Ekip Dip LI 4p WMP,0,0,0
1SDA072833R1,E1.2L 1250 Ekip Dip LSIG 4p WMP,0,0,0
1SDA072834R1,E1.2L 1250 Ekip Touch LI 4p WMP,0,0,0
1SDA072836R1,E1.2L 1250 Ekip Touch LSIG 4p WMP,0,0,0
1SDA072837R1,E1.2L 1250 Ekip G Touch LSIG 4p WMP,0,0,0
1SDA072839R1,E1.2L 1250 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072840R1,E1.2L 1250 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA070711R1,E1.2C 630 Ekip Dip LI 3p F F,174740,0,0
1SDA070713R1,E1.2C 630 Ekip Dip LSIG 3p F F,183860,0,0
1SDA070714R1,E1.2C 630 Ekip Touch LI 3p F F,195240,0,0
1SDA070716R1,E1.2C 630 Ekip Touch LSIG 3p F F,202920,0,0
1SDA070717R1,E1.2C 630 Ekip G Touch LSIG 3p F F,205320,0,0
1SDA070719R1,E1.2C 630 Ekip Hi-Touch LSIG 3p F F,0,0,0
1SDA070720R1,E1.2C 630 Ekip G Hi-Touch LSIG 3p F F,0,0,0
1SDA070751R1,E1.2C 800 Ekip Dip LI 3p F F,183940,0,0
1SDA070753R1,E1.2C 800 Ekip Dip LSIG 3p F F,193540,0,0
1SDA070754R1,E1.2C 800 Ekip Touch LI 3p F F,205920,0,0
1SDA070756R1,E1.2C 800 Ekip Touch LSIG 3p F F,213600,0,0
1SDA070757R1,E1.2C 800 Ekip G Touch LSIG 3p F F,216000,0,0
1SDA070759R1,E1.2C 800 Ekip Hi-Touch LSIG 3p F F,0,0,0
1SDA070760R1,E1.2C 800 Ekip G Hi-Touch LSIG 3p F F,0,0,0
1SDA070791R1,E1.2C 1000 Ekip Dip LI 3p F F,190830,0,0
1SDA070793R1,E1.2C 1000 Ekip Dip LSIG 3p F F,200430,0,0
1SDA070794R1,E1.2C 1000 Ekip Touch LI 3p F F,227070,0,0
1SDA070796R1,E1.2C 1000 Ekip Touch LSIG 3p F F,234750,0,0
1SDA070797R1,E1.2C 1000 Ekip G Touch LSIG 3p F F,237150,0,0
1SDA070799R1,E1.2C 1000 Ekip Hi-Touch LSIG 3p F F,0,0,0
1SDA070800R1,E1.2C 1000 Ekip G Hi-Touch LSIG 3p F F,0,0,0
1SDA070831R1,E1.2C 1250 Ekip Dip LI 3p F F,214110,0,0
1SDA070833R1,E1.2C 1250 Ekip Dip LSIG 3p F F,223710,0,0
1SDA070834R1,E1.2C 1250 Ekip Touch LI 3p F F,259530,0,0
1SDA070836R1,E1.2C 1250 Ekip Touch LSIG 3p F F,267210,0,0
1SDA070837R1,E1.2C 1250 Ekip G Touch LSIG 3p F F,269610,0,0
1SDA070839R1,E1.2C 1250 Ekip Hi-Touch LSIG 3p F F,0,0,0
1SDA070840R1,E1.2C 1250 Ekip G Hi-Touch LSIG 3p F F,0,0,0
1SDA070871R1,E1.2C 1600 Ekip Dip LI 3p F F,254410,0,0
1SDA070873R1,E1.2C 1600 Ekip Dip LSIG 3p F F,264010,0,0
1SDA070874R1,E1.2C 1600 Ekip Touch LI 3p F F,282430,0,0
1SDA070876R1,E1.2C 1600 Ekip Touch LSIG 3p F F,290110,0,0
1SDA070877R1,E1.2C 1600 Ekip G Touch LSIG 3p F F,292510,0,0
1SDA070879R1,E1.2C 1600 Ekip Hi-Touch LSIG 3p F F,0,0,0
1SDA070880R1,E1.2C 1600 Ekip G Hi-Touch LSIG 3p F F,0,0,0
1SDA071341R1,E1.2C 630 Ekip Dip LI 4p F F,218760,0,0
1SDA071343R1,E1.2C 630 Ekip Dip LSIG 4p F F,227880,0,0
1SDA071344R1,E1.2C 630 Ekip Touch LI 4p F F,242410,0,0
1SDA071346R1,E1.2C 630 Ekip Touch LSIG 4p F F,250090,0,0
1SDA071347R1,E1.2C 630 Ekip G Touch LSIG 4p F F,252490,0,0
1SDA071349R1,E1.2C 630 Ekip Hi-Touch LSIG 4p F F,0,0,0
1SDA071350R1,E1.2C 630 Ekip G Hi-Touch LSIG 4p F F,0,0,0
1SDA071381R1,E1.2C 800 Ekip Dip LI 4p F F,230270,0,0
1SDA071383R1,E1.2C 800 Ekip Dip LSIG 4p F F,239870,0,0
1SDA071384R1,E1.2C 800 Ekip Touch LI 4p F F,255580,0,0
1SDA071386R1,E1.2C 800 Ekip Touch LSIG 4p F F,263260,0,0
1SDA071387R1,E1.2C 800 Ekip G Touch LSIG 4p F F,265660,0,0
1SDA071389R1,E1.2C 800 Ekip Hi-Touch LSIG 4p F F,0,0,0
1SDA071390R1,E1.2C 800 Ekip G Hi-Touch LSIG 4p F F,0,0,0
1SDA071421R1,E1.2C 1000 Ekip Dip LI 4p F F,242050,0,0
1SDA071423R1,E1.2C 1000 Ekip Dip LSIG 4p F F,251650,0,0
1SDA071424R1,E1.2C 1000 Ekip Touch LI 4p F F,270410,0,0
1SDA071426R1,E1.2C 1000 Ekip Touch LSIG 4p F F,278090,0,0
1SDA071427R1,E1.2C 1000 Ekip G Touch LSIG 4p F F,280490,0,0
1SDA071429R1,E1.2C 1000 Ekip Hi-Touch LSIG 4p F F,0,0,0
1SDA071430R1,E1.2C 1000 Ekip G Hi-Touch LSIG 4p F F,0,0,0
1SDA071461R1,E1.2C 1250 Ekip Dip LI 4p F F,268390,0,0
1SDA071463R1,E1.2C 1250 Ekip Dip LSIG 4p F F,277990,0,0
1SDA071464R1,E1.2C 1250 Ekip Touch LI 4p F F,303690,0,0
1SDA071466R1,E1.2C 1250 Ekip Touch LSIG 4p F F,311370,0,0
1SDA071467R1,E1.2C 1250 Ekip G Touch LSIG 4p F F,313770,0,0
1SDA071469R1,E1.2C 1250 Ekip Hi-Touch LSIG 4p F F,0,0,0
1SDA071470R1,E1.2C 1250 Ekip G Hi-Touch LSIG 4p F F,0,0,0
1SDA071501R1,E1.2C 1600 Ekip Dip LI 4p F F,305360,0,0
1SDA071503R1,E1.2C 1600 Ekip Dip LSIG 4p F F,314960,0,0
1SDA071504R1,E1.2C 1600 Ekip Touch LI 4p F F,339390,0,0
1SDA071506R1,E1.2C 1600 Ekip Touch LSIG 4p F F,347070,0,0
1SDA071507R1,E1.2C 1600 Ekip G Touch LSIG 4p F F,349470,0,0
1SDA071509R1,E1.2C 1600 Ekip Hi-Touch LSIG 4p F F,0,0,0
1SDA071510R1,E1.2C 1600 Ekip G Hi-Touch LSIG 4p F F,0,0,0
1SDA072061R1,E1.2C 630 Ekip Dip LI 3p WMP,161490,0,0
1SDA072063R1,E1.2C 630 Ekip Dip LSIG 3p WMP,170610,0,0
1SDA072064R1,E1.2C 630 Ekip Touch LI 3p WMP,180930,0,0
1SDA072066R1,E1.2C 630 Ekip Touch LSIG 3p WMP,188610,0,0
1SDA072067R1,E1.2C 630 Ekip G Touch LSIG 3p WMP,191010,0,0
1SDA072069R1,E1.2C 630 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072070R1,E1.2C 630 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072101R1,E1.2C 800 Ekip Dip LI 3p WMP,169980,0,0
1SDA072103R1,E1.2C 800 Ekip Dip LSIG 3p WMP,179580,0,0
1SDA072104R1,E1.2C 800 Ekip Touch LI 3p WMP,190850,0,0
1SDA072106R1,E1.2C 800 Ekip Touch LSIG 3p WMP,198530,0,0
1SDA072107R1,E1.2C 800 Ekip G Touch LSIG 3p WMP,200930,0,0
1SDA072109R1,E1.2C 800 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072110R1,E1.2C 800 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072141R1,E1.2C 1000 Ekip Dip LI 3p WMP,183450,0,0
1SDA072143R1,E1.2C 1000 Ekip Dip LSIG 3p WMP,193050,0,0
1SDA072144R1,E1.2C 1000 Ekip Touch LI 3p WMP,204280,0,0
1SDA072146R1,E1.2C 1000 Ekip Touch LSIG 3p WMP,211960,0,0
1SDA072147R1,E1.2C 1000 Ekip G Touch LSIG 3p WMP,214360,0,0
1SDA072149R1,E1.2C 1000 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072150R1,E1.2C 1000 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072181R1,E1.2C 1250 Ekip Dip LI 3p WMP,212480,0,0
1SDA072183R1,E1.2C 1250 Ekip Dip LSIG 3p WMP,222080,0,0
1SDA072184R1,E1.2C 1250 Ekip Touch LI 3p WMP,232990,0,0
1SDA072186R1,E1.2C 1250 Ekip Touch LSIG 3p WMP,240670,0,0
1SDA072187R1,E1.2C 1250 Ekip G Touch LSIG 3p WMP,243070,0,0
1SDA072189R1,E1.2C 1250 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072190R1,E1.2C 1250 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072221R1,E1.2C 1600 Ekip Dip LI 3p WMP,251160,0,0
1SDA072223R1,E1.2C 1600 Ekip Dip LSIG 3p WMP,260760,0,0
1SDA072224R1,E1.2C 1600 Ekip Touch LI 3p WMP,271160,0,0
1SDA072226R1,E1.2C 1600 Ekip Touch LSIG 3p WMP,278840,0,0
1SDA072227R1,E1.2C 1600 Ekip G Touch LSIG 3p WMP,281240,0,0
1SDA072229R1,E1.2C 1600 Ekip Hi-Touch LSIG 3p WMP,0,0,0
1SDA072230R1,E1.2C 1600 Ekip G Hi-Touch LSIG 3p WMP,0,0,0
1SDA072691R1,E1.2C 630 Ekip Dip LI 4p WMP,199310,0,0
1SDA072693R1,E1.2C 630 Ekip Dip LSIG 4p WMP,208430,0,0
1SDA072694R1,E1.2C 630 Ekip Touch LI 4p WMP,223290,0,0
1SDA072696R1,E1.2C 630 Ekip Touch LSIG 4p WMP,230970,0,0
1SDA072697R1,E1.2C 630 Ekip G Touch LSIG 4p WMP,233370,0,0
1SDA072699R1,E1.2C 630 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072700R1,E1.2C 630 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA072731R1,E1.2C 800 Ekip Dip LI 4p WMP,209790,0,0
1SDA072733R1,E1.2C 800 Ekip Dip LSIG 4p WMP,219390,0,0
1SDA072734R1,E1.2C 800 Ekip Touch LI 4p WMP,235440,0,0
1SDA072736R1,E1.2C 800 Ekip Touch LSIG 4p WMP,243120,0,0
1SDA072737R1,E1.2C 800 Ekip G Touch LSIG 4p WMP,245520,0,0
1SDA072739R1,E1.2C 800 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072740R1,E1.2C 800 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA072771R1,E1.2C 1000 Ekip Dip LI 4p WMP,225690,0,0
1SDA072773R1,E1.2C 1000 Ekip Dip LSIG 4p WMP,235290,0,0
1SDA072774R1,E1.2C 1000 Ekip Touch LI 4p WMP,251560,0,0
1SDA072776R1,E1.2C 1000 Ekip Touch LSIG 4p WMP,259240,0,0
1SDA072777R1,E1.2C 1000 Ekip G Touch LSIG 4p WMP,261640,0,0
1SDA072779R1,E1.2C 1000 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072780R1,E1.2C 1000 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA072811R1,E1.2C 1250 Ekip Dip LI 4p WMP,259930,0,0
1SDA072813R1,E1.2C 1250 Ekip Dip LSIG 4p WMP,269530,0,0
1SDA072814R1,E1.2C 1250 Ekip Touch LI 4p WMP,310560,0,0
1SDA072816R1,E1.2C 1250 Ekip Touch LSIG 4p WMP,318240,0,0
1SDA072817R1,E1.2C 1250 Ekip G Touch LSIG 4p WMP,320640,0,0
1SDA072819R1,E1.2N 1250 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072820R1,E1.2C 1250 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA072851R1,E1.2C 1600 Ekip Dip LI 4p WMP,300170,0,0
1SDA072853R1,E1.2C 1600 Ekip Dip LSIG 4p WMP,309770,0,0
1SDA072854R1,E1.2C 1600 Ekip Touch LI 4p WMP,326480,0,0
1SDA072856R1,E1.2C 1600 Ekip Touch LSIG 4p WMP,334160,0,0
1SDA072857R1,E1.2C 1600 Ekip G Touch LSIG 4p WMP,336560,0,0
1SDA072859R1,E1.2C 1600 Ekip Hi-Touch LSIG 4p WMP,0,0,0
1SDA072860R1,E1.2C 1600 Ekip G Hi-Touch LSIG 4p WMP,0,0,0
1SDA070701R1,E1.2B 630 Ekip Dip LI 3p F F,167760,0,0
1SDA070703R1,E1.2B 630 Ekip Dip LSIG 3p F F,176510,0,0
1SDA070704R1,E1.2B 630 Ekip Touch LI 3p F F,187440,0,0
1SDA070706R1,E1.2B 630 Ekip Touch LSIG 3p F F,194810,0,0
1SDA070707R1,E1.2B 630 Ekip G Touch LSIG 3p F F,197110,0,0
1SDA070709R1,E1.2B 630 Ekip Hi-Touch LSIG 3p F F,0,0,0
